x,y
-1.6143993694039303,-1.6956908666186656
-0.9009985677999943,0.4098433849533834
-0.17066208616932557,1.0439789350606068
2.09725243869434,2.7088141756611455
0.14020756787465255,0.05237389799315512
0.8785387838629111,0.26511514303819944
0.38027301849483547,1.6347253681574068
0.14210796646095553,0.8844127214165337
-0.7903794245314322,-0.5912962799784093
-1.305708260072319,0.014601324839631167
-0.4761735480921879,0.7364480802007187
0.7070497201307933,1.5865693553938323
0.088259264541435,1.0551328606744457
-2.6851717633301213,-1.364300810055253
1.3500554193819019,1.5313264160092424
-1.4996697413638322,-0.0701666003825835
0.8868314014372747,1.0241382909487688
0.9681479619700607,0.316329005488714
1.1172577261710908,4.920042813304139
0.37514199594274994,0.29006792838687173
-0.8564639173860317,0.2699268191549902
0.9359423091099565,-0.30210295623304007
-0.49889977653123324,-1.4976733144909427
1.082477395907068,1.0403335530457667
-0.7341526180928213,0.08705812244007982
-1.0610791665995196,0.25652748134022557
0.9680319579094321,-1.138959912978087
-1.6970638762685752,0.16183904213739247
-0.6592240730400443,1.5415592259503532
0.1968552051293614,-0.7474179729528921
0.4761197873087267,-0.3444080197914067
0.6767011299779548,-0.4901308505237104
-1.380000159374847,-0.22619190154287713
1.872410969270512,-0.3906215613130217
1.8954285001793874,0.993722260368384
-1.5213970125955862,0.38695056626194213
0.14764930768524495,1.182610085078474
-0.2823915898008284,0.08744297042627859
-0.7350229445822362,0.09029323641681868
-0.028314335644858017,1.2318491116493446
0.19703765600512482,0.5527806613992344
-0.5752268081537133,-1.0131288828973142
0.25923264842184895,0.543315147035153
-0.2549145386262171,0.47126037480600863
0.005237958471797354,-1.554377896463927
1.3821256275000315,1.6153272077309317
-1.1497957642975565,-0.834838122378725
1.6119922007766894,-0.9025175454744552
-0.34208242579881337,-0.7274573159480107
1.1918822806221794,2.362260159440933
-0.2288618044429561,-0.9455319501885318
-0.4743927967347832,-1.878858493101772
0.9664242061353319,1.339330893100033
0.4747640919247932,0.9111478731762002
-1.0275663412973022,-0.8707049432029945
-0.3292077064512367,0.005479342723966888
0.04355135991021222,-0.9067463512971411
-0.2866397699880636,-5.137531924918463
-1.611762491489203,-1.4538179498263573
0.8695569224517856,1.806786929611357
0.4123319308934246,1.9984012628415397
1.0952378796174402,1.3069541123956376
0.7269567205254953,0.5168011912560485
0.677837166485573,1.1053240888246576
-0.15879853991599288,-1.4432061971405656
-2.8119202633054625,-0.03913800863193268
-0.7905340914286985,-0.098633389217436
1.1406661981546689,-0.4687997096206867
1.181884511434778,1.1395227405874324
0.9653059363075939,-0.2858553651024792
0.36307546179198646,0.540218517224465
0.04283938360687795,-1.1232206770444024
-0.29563143173887085,0.6258877262890841
-1.672894420115326,-1.1747400585126986
-0.34607567155422375,-1.2073189534937225
0.14255224306590508,0.9363271423211003
-0.42306782171128154,-1.3378219080847007
1.5629413012157223,2.328781310904499
-0.8638174378303952,0.05763194856264394
-0.8261498034829426,-1.1618858255890838
0.44564209719424697,3.9212209629932295
0.8121877687871756,1.7901560540477468
-0.31844955533402874,0.9290913312501173
-0.1418036447190342,-0.48310088392920464
0.9525018197136108,1.4456667310044897
0.18218254918339535,-0.6606812823113608
0.5055663937557356,0.9037337246111903
-0.21991760202260127,-0.6849308062515378
-0.16493584126131455,-0.4568593857132121
-0.9507272934509948,-0.12111876075318327
-0.19468873275710225,-1.7750525029447528
-0.6734259743977364,-1.1418977284676028
0.7446702922900285,-0.9527024285131735
0.327358289444606,0.8353860992674458
1.6499726567929434,0.04671526517901461
-1.1152149119743164,-2.145361005303516
-0.5646896586422224,-1.9167648517273939
-1.098674090624482,-0.11020899293969245
-0.5623573517339877,0.18175599945987853
1.0443829337340487,-0.17041704306471747
